quantity,name,colors,cmc,mana_cost,type_line,oracle_text,power,toughness,transform_name,transform_type_line,transform_oracle_text,transform_power,transform_toughness,rarity,set,scryfall_api,scryfall_url
1,Manor Skeleton,B,2,{1}{B},Creature — Skeleton,"Haste
{1}{B}: Regenerate this creature.",1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/e7b45197-d5c2-48c8-b72e-00236552e338,https://scryfall.com/card/isd/106/manor-skeleton?utm_source=api
1,Markov Patrician,B,3,{2}{B},Creature — Vampire,Lifelink (Damage dealt by this creature also causes you to gain that much life.),3,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/29c3d3f7-5e28-4fec-8422-87856fcd1e8e,https://scryfall.com/card/isd/107/markov-patrician?utm_source=api
1,Maw of the Mire,B,5,{4}{B},Sorcery,Destroy target land. You gain 4 life.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/90b34a03-3270-412c-90ca-03c1b3e61222,https://scryfall.com/card/isd/108/maw-of-the-mire?utm_source=api
1,Moan of the Unhallowed,B,4,{2}{B}{B},Sorcery,"Create two 2/2 black Zombie creature tokens.
Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/3e2c5a8f-c03a-40ab-8390-ff6b5b654717,https://scryfall.com/card/isd/109/moan-of-the-unhallowed?utm_source=api
1,Morkrut Banshee,B,5,{3}{B}{B},Creature — Spirit,"Morbid — When this creature enters, if a creature died this turn, target creature gets -4/-4 until end of turn.",4,4,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/fff9989f-77a3-4f73-ade6-c04306c98501,https://scryfall.com/card/isd/110/morkrut-banshee?utm_source=api
1,Night Terrors,B,3,{2}{B},Sorcery,Target player reveals their hand. You choose a nonland card from it. Exile that card.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/5091658c-0314-42ee-87d8-95d3f457c4ab,https://scryfall.com/card/isd/111/night-terrors?utm_source=api
1,Reaper from the Abyss,B,6,{3}{B}{B}{B},Creature — Demon,"Flying
Morbid — At the beginning of each end step, if a creature died this turn, destroy target non-Demon creature.",6,6,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/f0d74c3e-8370-419b-808d-96b8d9306024,https://scryfall.com/card/isd/112/reaper-from-the-abyss?utm_source=api
1,Rotting Fensnake,B,4,{3}{B},Creature — Zombie Snake,,5,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/c21cbb10-9157-4887-a752-29b9e94fc77a,https://scryfall.com/card/isd/113/rotting-fensnake?utm_source=api
1,Screeching Bat,B,3,{2}{B},Creature — Bat,"Flying
At the beginning of your upkeep, you may pay {2}{B}{B}. If you do, transform this creature.",2,NA,Stalking Vampire,Creature — Vampire,"At the beginning of your upkeep, you may pay {2}{B}{B}. If you do, transform this creature.",5,5,uncommon,isd,https://api.scryfall.com/cards/88db324f-11f1-43d3-a897-f4e3caf8d642,https://scryfall.com/card/isd/114/screeching-bat-stalking-vampire?utm_source=api
1,Sever the Bloodline,B,4,{3}{B},Sorcery,"Exile target creature and all other creatures with the same name as that creature.
Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/5c6da820-dfb9-4b61-aff8-56dfc9f4894e,https://scryfall.com/card/isd/115/sever-the-bloodline?utm_source=api
1,Skeletal Grimace,B,2,{1}{B},Enchantment — Aura,"Enchant creature
Enchanted creature gets +1/+1 and has ""{B}: Regenerate this creature.""",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/b9b28f37-d6b8-4d35-95e9-9533aea0a071,https://scryfall.com/card/isd/116/skeletal-grimace?utm_source=api
1,Skirsdag High Priest,B,2,{1}{B},Creature — Human Cleric,"Morbid — {T}, Tap two untapped creatures you control: Create a 5/5 black Demon creature token with flying. Activate only if a creature died this turn.",1,2,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/09aa6b66-f69b-4f89-b802-e30c247f90e3,https://scryfall.com/card/isd/117/skirsdag-high-priest?utm_source=api
1,Stromkirk Patrol,B,5,{4}{B},Creature — Vampire Soldier,"Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.",4,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/d86634a1-7016-4500-8857-924d51857bad,https://scryfall.com/card/isd/118/stromkirk-patrol?utm_source=api
1,Tribute to Hunger,B,3,{2}{B},Instant,Target opponent sacrifices a creature of their choice. You gain life equal to that creature's toughness.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/f77e0f88-2285-4b59-9165-9948c75d77a3,https://scryfall.com/card/isd/119/tribute-to-hunger?utm_source=api
1,Typhoid Rats,B,1,{B},Creature — Rat,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/4490ce65-c73a-4809-abd1-ccc3175bd2a4,https://scryfall.com/card/isd/120/typhoid-rats?utm_source=api
1,Unbreathing Horde,B,3,{2}{B},Creature — Zombie,"This creature enters with a +1/+1 counter on it for each other Zombie you control and each Zombie card in your graveyard.
If this creature would be dealt damage, prevent that damage and remove a +1/+1 counter from it.",0,0,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/1a91ea47-0c06-4333-a309-ac360c5cc9bd,https://scryfall.com/card/isd/121/unbreathing-horde?utm_source=api
1,Unburial Rites,B,5,{4}{B},Sorcery,"Return target creature card from your graveyard to the battlefield.
Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/2794c82b-e5ce-4369-894e-bf56c6402ae1,https://scryfall.com/card/isd/122/unburial-rites?utm_source=api
1,Vampire Interloper,B,2,{1}{B},Creature — Vampire Scout,"Flying
This creature can't block.",2,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/48105c2e-ee36-4117-b56b-3440298da995,https://scryfall.com/card/isd/123/vampire-interloper?utm_source=api
1,Victim of Night,B,2,{B}{B},Instant,"Destroy target non-Vampire, non-Werewolf, non-Zombie creature.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/ee4c6135-eee9-43ec-bbe8-76912352dcac,https://scryfall.com/card/isd/124/victim-of-night?utm_source=api
1,Village Cannibals,B,3,{2}{B},Creature — Human,"Whenever another Human creature dies, put a +1/+1 counter on this creature.",2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/a5400460-da9d-437b-bb81-cf382beb371e,https://scryfall.com/card/isd/125/village-cannibals?utm_source=api
1,Walking Corpse,B,2,{1}{B},Creature — Zombie,,2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/8e033384-3334-4082-9541-f2443d3bc424,https://scryfall.com/card/isd/126/walking-corpse?utm_source=api
1,Ancient Grudge,R,2,{1}{R},Instant,"Destroy target artifact.
Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/e5e7b966-7c5b-44e6-a6df-4bd7af4edaa9,https://scryfall.com/card/isd/127/ancient-grudge?utm_source=api
1,Ashmouth Hound,R,2,{1}{R},Creature — Elemental Dog,"Whenever this creature blocks or becomes blocked by a creature, this creature deals 1 damage to that creature.",2,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/900ff07e-e5d2-4fe6-ad1a-d0d7e1a272ea,https://scryfall.com/card/isd/128/ashmouth-hound?utm_source=api
1,Balefire Dragon,R,7,{5}{R}{R},Creature — Dragon,"Flying
Whenever this creature deals combat damage to a player, it deals that much damage to each creature that player controls.",6,6,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/b0dce4ac-f472-4f3b-b01a-eff0902a578f,https://scryfall.com/card/isd/129/balefire-dragon?utm_source=api
1,Blasphemous Act,R,9,{8}{R},Sorcery,"This spell costs {1} less to cast for each creature on the battlefield.
Blasphemous Act deals 13 damage to each creature.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/509ce648-fb76-486d-8b39-183e368b7cb7,https://scryfall.com/card/isd/130/blasphemous-act?utm_source=api
1,Bloodcrazed Neonate,R,2,{1}{R},Creature — Vampire,"This creature attacks each combat if able.
Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.",2,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/68d2452e-309d-44ae-9360-9d6e22a15e2b,https://scryfall.com/card/isd/131/bloodcrazed-neonate?utm_source=api
1,Brimstone Volley,R,3,{2}{R},Instant,"Brimstone Volley deals 3 damage to any target.
Morbid — Brimstone Volley deals 5 damage instead if a creature died this turn.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/6960f2da-6b84-4680-8ab2-f0567a5d1b0a,https://scryfall.com/card/isd/132/brimstone-volley?utm_source=api
1,Burning Vengeance,R,3,{2}{R},Enchantment,"Whenever you cast a spell from your graveyard, this enchantment deals 2 damage to any target.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/fd403810-840b-46ac-ae6e-5df23ce16fec,https://scryfall.com/card/isd/133/burning-vengeance?utm_source=api
1,Charmbreaker Devils,R,6,{5}{R},Creature — Devil,"At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.
Whenever you cast an instant or sorcery spell, this creature gets +4/+0 until end of turn.",4,4,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/a9197a67-6609-496c-9aae-825ede4f755b,https://scryfall.com/card/isd/134/charmbreaker-devils?utm_source=api
1,Crossway Vampire,R,3,{1}{R}{R},Creature — Vampire,"When this creature enters, target creature can't block this turn.",3,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/3e7a137f-e19e-43a6-aab8-02b175c9d626,https://scryfall.com/card/isd/135/crossway-vampire?utm_source=api
1,Curse of Stalked Prey,R,2,{1}{R},Enchantment — Aura Curse,"Enchant player
Whenever a creature deals combat damage to enchanted player, put a +1/+1 counter on that creature.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/11a18883-8990-40a0-bcb2-e01d0e82bfad,https://scryfall.com/card/isd/136/curse-of-stalked-prey?utm_source=api
1,Curse of the Nightly Hunt,R,3,{2}{R},Enchantment — Aura Curse,"Enchant player
Creatures enchanted player controls attack each combat if able.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/49cbfcf2-462e-4bbf-a529-a70816eb1436,https://scryfall.com/card/isd/137/curse-of-the-nightly-hunt?utm_source=api
1,Curse of the Pierced Heart,R,2,{1}{R},Enchantment — Aura Curse,"Enchant player
At the beginning of enchanted player's upkeep, this Aura deals 1 damage to that player or a planeswalker that player controls.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/71010182-c004-4d18-adab-80319cd1e625,https://scryfall.com/card/isd/138/curse-of-the-pierced-heart?utm_source=api
1,Desperate Ravings,R,2,{1}{R},Instant,"Draw two cards, then discard a card at random.
Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/2ba3ab3e-d16c-492f-a860-6d8efcadf679,https://scryfall.com/card/isd/139/desperate-ravings?utm_source=api
1,Devil's Play,R,1,{X}{R},Sorcery,"Devil's Play deals X damage to any target.
Flashback {X}{R}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/c80596a4-b464-4b9e-8186-94a1c44838eb,https://scryfall.com/card/isd/140/devils-play?utm_source=api
1,Falkenrath Marauders,R,5,{3}{R}{R},Creature — Vampire Warrior,"Flying
Haste (This creature can attack and {T} as soon as it comes under your control.)
Whenever this creature deals combat damage to a player, put two +1/+1 counters on it.",2,2,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/b9c09887-6d2b-48b4-a483-16b8a45babd0,https://scryfall.com/card/isd/141/falkenrath-marauders?utm_source=api
1,Feral Ridgewolf,R,3,{2}{R},Creature — Wolf,"Trample
{1}{R}: This creature gets +2/+0 until end of turn.",1,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/78c66cc0-cb0f-4daf-8141-0923ad46a834,https://scryfall.com/card/isd/142/feral-ridgewolf?utm_source=api
1,Furor of the Bitten,R,1,{R},Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2 and attacks each combat if able.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/ff4a4c19-6427-4a03-a543-992c910e668f,https://scryfall.com/card/isd/143/furor-of-the-bitten?utm_source=api
1,Geistflame,R,1,{R},Instant,"Geistflame deals 1 damage to any target.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/1b856f31-ac80-4338-95a5-3f8acda74cfe,https://scryfall.com/card/isd/144/geistflame?utm_source=api
1,Hanweir Watchkeep,R,3,{2}{R},Creature — Human Warrior Werewolf,"Defender
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",1,NA,Bane of Hanweir,Creature — Werewolf,"This creature attacks each combat if able.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",5,5,uncommon,isd,https://api.scryfall.com/cards/2b14ed17-1a35-4c49-ac46-3cad42d46c14,https://scryfall.com/card/isd/145/hanweir-watchkeep-bane-of-hanweir?utm_source=api
1,Harvest Pyre,R,2,{1}{R},Instant,"As an additional cost to cast this spell, exile X cards from your graveyard.
Harvest Pyre deals X damage to target creature.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/4d6220b4-a5b8-45c8-9422-fab9eb32322c,https://scryfall.com/card/isd/146/harvest-pyre?utm_source=api
1,Heretic's Punishment,R,5,{4}{R},Enchantment,"{3}{R}: Choose any target, then mill three cards. This enchantment deals damage to that permanent or player equal to the greatest mana value among the milled cards.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/d2c9e963-bb0c-4490-8238-9476b924abf7,https://scryfall.com/card/isd/147/heretics-punishment?utm_source=api
1,Infernal Plunge,R,1,{R},Sorcery,"As an additional cost to cast this spell, sacrifice a creature.
Add {R}{R}{R}.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/b3f50e17-c29c-4d2c-b3e7-45d1216b81ea,https://scryfall.com/card/isd/148/infernal-plunge?utm_source=api
1,Instigator Gang,R,4,{3}{R},Creature — Human Werewolf,"Attacking creatures you control get +1/+0.
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",2,NA,Wildblood Pack,Creature — Werewolf,"Trample
Attacking creatures you control get +3/+0.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",5,5,rare,isd,https://api.scryfall.com/cards/bb90a6f1-c7f2-4c2e-ab1e-59c5c7937841,https://scryfall.com/card/isd/149/instigator-gang-wildblood-pack?utm_source=api
1,Into the Maw of Hell,R,6,{4}{R}{R},Sorcery,Destroy target land. Into the Maw of Hell deals 13 damage to target creature.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/5d188d9b-7a12-4eaf-855b-af4f0204dc5a,https://scryfall.com/card/isd/150/into-the-maw-of-hell?utm_source=api
1,Kessig Wolf,R,3,{2}{R},Creature — Wolf,{1}{R}: This creature gains first strike until end of turn.,3,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/3255480b-c1cf-43d9-a40e-43e38112bb18,https://scryfall.com/card/isd/151/kessig-wolf?utm_source=api
1,Kruin Outlaw,R,3,{1}{R}{R},Creature — Human Rogue Werewolf,"First strike
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",2,NA,Terror of Kruin Pass,Creature — Werewolf,"Double strike
Werewolves you control have menace. (A creature with menace can't be blocked except by two or more creatures.)
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",3,3,rare,isd,https://api.scryfall.com/cards/ec00d2d2-6597-474a-9353-345bbedfe57e,https://scryfall.com/card/isd/152/kruin-outlaw-terror-of-kruin-pass?utm_source=api
1,Night Revelers,R,5,{4}{R},Creature — Vampire,This creature has haste as long as an opponent controls a Human.,4,4,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/e3f82c5c-77fa-45f3-a91e-4c2489444855,https://scryfall.com/card/isd/153/night-revelers?utm_source=api
1,Nightbird's Clutches,R,2,{1}{R},Sorcery,"Up to two target creatures can't block this turn.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/b5c7410d-b69b-41a3-b469-e12c6ffc7578,https://scryfall.com/card/isd/154/nightbirds-clutches?utm_source=api
1,Past in Flames,R,4,{3}{R},Sorcery,"Each instant and sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/23af6033-4930-48e4-821d-14cbbe1754b4,https://scryfall.com/card/isd/155/past-in-flames?utm_source=api
1,Pitchburn Devils,R,5,{4}{R},Creature — Devil,"When this creature dies, it deals 3 damage to any target.",3,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/d31d3de5-4028-457f-8eba-82e829061a40,https://scryfall.com/card/isd/156/pitchburn-devils?utm_source=api
1,Rage Thrower,R,6,{5}{R},Creature — Human Shaman,"Whenever another creature dies, this creature deals 2 damage to target player or planeswalker.",4,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/f16db004-3e0c-491b-b8b6-0ae046d11761,https://scryfall.com/card/isd/157/rage-thrower?utm_source=api
1,Rakish Heir,R,3,{2}{R},Creature — Vampire,"Whenever a Vampire you control deals combat damage to a player, put a +1/+1 counter on it.",2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/4afab3a6-95e3-4786-94f2-d9aa7365a4de,https://scryfall.com/card/isd/158/rakish-heir?utm_source=api
1,Reckless Waif,R,1,{R},Creature — Human Rogue Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",1,NA,Merciless Predator,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",3,2,uncommon,isd,https://api.scryfall.com/cards/028aeebc-4073-4595-94da-02f9f96ea148,https://scryfall.com/card/isd/159/reckless-waif-merciless-predator?utm_source=api
1,Riot Devils,R,3,{2}{R},Creature — Devil,,2,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/cd35107b-6aaf-4fd8-bf1c-12b724d1482e,https://scryfall.com/card/isd/160/riot-devils?utm_source=api
1,Rolling Temblor,R,3,{2}{R},Sorcery,"Rolling Temblor deals 2 damage to each creature without flying.
Flashback {4}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/060ce982-94dd-4b9e-b240-15da297e29f9,https://scryfall.com/card/isd/161/rolling-temblor?utm_source=api
1,Scourge of Geier Reach,R,5,{3}{R}{R},Creature — Elemental,This creature gets +1/+1 for each creature your opponents control.,3,3,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/e0c25932-96e7-4ae5-b544-8780f92d0be7,https://scryfall.com/card/isd/162/scourge-of-geier-reach?utm_source=api
1,Skirsdag Cultist,R,4,{2}{R}{R},Creature — Human Shaman,"{R}, {T}, Sacrifice a creature: This creature deals 2 damage to any target.",2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/e63fa0de-2ec3-41ff-8e5d-0b54f400f27f,https://scryfall.com/card/isd/163/skirsdag-cultist?utm_source=api
1,Stromkirk Noble,R,1,{R},Creature — Vampire Noble,"This creature can't be blocked by Humans.
Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.",1,1,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/9c16cf74-f9e0-4d80-9a29-b91dec0b6b38,https://scryfall.com/card/isd/164/stromkirk-noble?utm_source=api
1,Tormented Pariah,R,4,{3}{R},Creature — Human Warrior Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",3,NA,Rampaging Werewolf,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",6,4,common,isd,https://api.scryfall.com/cards/6151cae7-92a4-4891-a952-21def412d3e4,https://scryfall.com/card/isd/165/tormented-pariah-rampaging-werewolf?utm_source=api
1,Traitorous Blood,R,3,{1}{R}{R},Sorcery,Gain control of target creature until end of turn. Untap it. It gains trample and haste until end of turn.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/8220f18a-f23f-4fe6-bb58-58b6c5f36c79,https://scryfall.com/card/isd/166/traitorous-blood?utm_source=api
1,Vampiric Fury,R,2,{1}{R},Instant,Vampire creatures you control get +2/+0 and gain first strike until end of turn. (They deal combat damage before creatures without first strike.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/de4fd254-0ae9-498d-b9da-4fb3d6a1a55c,https://scryfall.com/card/isd/167/vampiric-fury?utm_source=api
1,Village Ironsmith,R,2,{1}{R},Creature — Human Werewolf,"First strike
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",1,NA,Ironfang,Creature — Werewolf,"First strike
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",3,1,common,isd,https://api.scryfall.com/cards/cd5435d0-789f-4c42-8efc-165c072404a2,https://scryfall.com/card/isd/168/village-ironsmith-ironfang?utm_source=api
1,Ambush Viper,G,2,{1}{G},Creature — Snake,"Flash
Deathtouch",2,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/0c082aa8-bf7f-47f2-baf8-43ad253fd7d7,https://scryfall.com/card/isd/169/ambush-viper?utm_source=api
1,Avacyn's Pilgrim,G,1,{G},Creature — Human Monk,{T}: Add {W}.,1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/7eb39e97-53c2-4df0-9fb3-a3d6a24ec41f,https://scryfall.com/card/isd/170/avacyns-pilgrim?utm_source=api
1,Boneyard Wurm,G,2,{1}{G},Creature — Wurm,Boneyard Wurm's power and toughness are each equal to the number of creature cards in your graveyard.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/75f3d9eb-462c-41b5-ad1a-baab7dc5eac3,https://scryfall.com/card/isd/171/boneyard-wurm?utm_source=api
1,Bramblecrush,G,4,{2}{G}{G},Sorcery,Destroy target noncreature permanent.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/60fa219e-5dba-4d49-9cae-40d254f140e4,https://scryfall.com/card/isd/172/bramblecrush?utm_source=api
1,Caravan Vigil,G,1,{G},Sorcery,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Morbid — You may put that card onto the battlefield instead of putting it into your hand if a creature died this turn.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/9a8dfb98-a975-41bf-8aac-c0001c9ddaa7,https://scryfall.com/card/isd/173/caravan-vigil?utm_source=api
1,Creeping Renaissance,G,5,{3}{G}{G},Sorcery,"Choose a permanent type. Return all cards of the chosen type from your graveyard to your hand.
Flashback {5}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/b965069d-8513-41ab-98f6-3fbd46c19e2d,https://scryfall.com/card/isd/174/creeping-renaissance?utm_source=api
1,Darkthicket Wolf,G,2,{1}{G},Creature — Wolf,{2}{G}: This creature gets +2/+2 until end of turn. Activate only once each turn.,2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/fec37c5a-8223-441c-a8a6-8da1a2dfc3fb,https://scryfall.com/card/isd/175/darkthicket-wolf?utm_source=api
1,Daybreak Ranger,G,3,{2}{G},Creature — Human Archer Ranger Werewolf,"{T}: This creature deals 2 damage to target creature with flying.
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",2,NA,Nightfall Predator,Creature — Werewolf,"{R}, {T}: This creature fights target creature. (Each deals damage equal to its power to the other.)
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",4,4,rare,isd,https://api.scryfall.com/cards/25b54a1d-e201-453b-9173-b04e06ee6fb7,https://scryfall.com/card/isd/176/daybreak-ranger-nightfall-predator?utm_source=api
1,Elder of Laurels,G,3,{2}{G},Creature — Human Advisor,"{3}{G}: Target creature gets +X/+X until end of turn, where X is the number of creatures you control.",2,3,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/32b82ef0-c974-4357-b21a-4c2a28ec7279,https://scryfall.com/card/isd/177/elder-of-laurels?utm_source=api
1,Essence of the Wild,G,6,{3}{G}{G}{G},Creature — Avatar,Creatures you control enter as a copy of this creature.,6,6,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/dec48cba-1b5d-44e7-9e25-16922dedb67d,https://scryfall.com/card/isd/178/essence-of-the-wild?utm_source=api
1,Festerhide Boar,G,4,{3}{G},Creature — Boar,"Trample
Morbid — This creature enters with two +1/+1 counters on it if a creature died this turn.",3,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/31740fe9-27d2-416e-93de-509ac1a7b7cd,https://scryfall.com/card/isd/179/festerhide-boar?utm_source=api
1,Full Moon's Rise,G,2,{1}{G},Enchantment,"Werewolf creatures you control get +1/+0 and have trample.
Sacrifice this enchantment: Regenerate all Werewolf creatures you control.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/02a35eac-b962-466e-a4da-a4010c68ef16,https://scryfall.com/card/isd/180/full-moons-rise?utm_source=api
1,Garruk Relentless,G,4,{3}{G},Legendary Planeswalker — Garruk,"When Garruk has two or fewer loyalty counters on him, transform him.
0: Garruk deals 3 damage to target creature. That creature deals damage equal to its power to him.
0: Create a 2/2 green Wolf creature token.",NA,NA,"Garruk, the Veil-Cursed",Legendary Planeswalker — Garruk,"+1: Create a 1/1 black Wolf creature token with deathtouch.
−1: Sacrifice a creature. If you do, search your library for a creature card, reveal it, put it into your hand, then shuffle.
−3: Creatures you control gain trample and get +X/+X until end of turn, where X is the number of creature cards in your graveyard.",NA,NA,mythic,isd,https://api.scryfall.com/cards/b4160322-ff40-41a4-887a-73cd6b85ae45,https://scryfall.com/card/isd/181/garruk-relentless-garruk-the-veil-cursed?utm_source=api
1,Gatstaf Shepherd,G,2,{1}{G},Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",2,NA,Gatstaf Howler,Creature — Werewolf,"Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",3,3,uncommon,isd,https://api.scryfall.com/cards/57f0907f-74f4-4d86-93df-f2e50c9d0b2f,https://scryfall.com/card/isd/182/gatstaf-shepherd-gatstaf-howler?utm_source=api
